#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_WINTERREB;Winter Rebellion;Winter Rebellion;Winter Rebellion;;Winter Rebellion;;;;;;;;;x
BM_WINTERREB_DESC;Winter Rebellion;Winter Rebellion;Winter Rebellion;;Winter Rebellion;;;;;;;;;x
BM_WINTERREB_ERA;Winter Rebellion;Winter Rebellion;Winter Rebellion;;Winter Rebellion;;;;;;;;;x
BM_WINTERREB_ERA_INFO;Winter Rebellion;Winter Rebellion;Winter Rebellion;;Winter Rebellion;;;;;;;;;x
ERA_CHAR_NAME_1900;Empress Jadis;;;;;;;;;;;;;x
NARNIAN_EMPIRE;White Narnia;White Narnia;White Narnia;;White Narnia;;;;;;;;;x
ERA_CHAR_INFO_1900;Jadis, the White Witch, the Current Queen of Narnia. She has ruled with tyranny for the past 100 years, making it always winter and never Christmas. but the populous, discontent as they are, have gathered behind a young human. and rumors that aslan has returned to support the traitor may be dangerous to Charnian Rule;;;;;;;;;;;;;x
NARNIA;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
TELMARNARNIA;Telmarine Narnia;Telmarine Narnia;Telmarine Narnia;;Telmarine Narnia;;;;;;;;;x
BM_WARDELIVERANCE;War of Deliverance;War of Deliverance;War of Deliverance;;War of Deliverance;;;;;;;;;x
BM_WARDELIVERANCE_DESC;War of Deliverance;War of Deliverance;War of Deliverance;;War of Deliverance;;;;;;;;;x
BM_WARDELIVERANCE_ERA;War of Deliverance;War of Deliverance;War of Deliverance;;War of Deliverance;;;;;;;;;x
BM_WARDELIVERANCE_ERA_INFO;War of Deliverance;War of Deliverance;War of Deliverance;;War of Deliverance;;;;;;;;;x
ERA_CHAR_NAME_30011;Miraz;Miraz;Miraz;;Miraz;;;;;;;;;x
ERA_CHAR_INFO_30011;Miraz has ruled Telmarine Narnia since the death of his brother, the last king. but when his son is born his nephew Caspian fled the capital to lead a revolt against the rightful King ;Miraz;Miraz;;Miraz;;;;;;;;;x
ERA_CHAR_INFO_30012;Caspian fled Castle Caspian when his uncle King Miraz tried to murder him like his father, fleeing into the forest Caspian finds old narnia and taking the Mantle of King, Caspian vows to reunite all of Narnia;Caspian;Caspian;;Caspian;;;;;;;;;x
ERA_CHAR_NAME_30012;Caspian;Caspian;Caspian;;Caspian;;;;;;;;;x
ERA_CHAR_NAME_1014;Peter Pevensie "Wolfsbane";Peter Pevensie;Peter Pevensie;;Peter Pevensie;;;;;;;;;x
BM_WINTERINV;Winter Invasion;Winter Invasion;Winter Invasion;;Winter Invasion;;;;;;;;;x
BM_WINTERINV_DESC;Winter Invasion;Winter Invasion;Winter Invasion;;Winter Invasion;;;;;;;;;x
BM_WINTERINV_ERA;Winter Invasion;Winter Invasion;Winter Invasion;;Winter Invasion;;;;;;;;;x
BM_WINTERINV_ERA_INFO;Winter Invasion;Winter Invasion;Winter Invasion;;Winter Invasion;;;;;;;;;x
BM_TELMARINEINV;Telmarine Invasion;Telmarine Invasion;Telmarine Invasion;;Telmarine Invasion;;;;;;;;;x
ARCHENLAND;Archenland;;;;;;;;;;;;;x
ERA_CHAR_NAME_2100;King Lune of Archenland;;;;;;;;;;;;;x
ERA_CHAR_INFO_2100;King Lune is in a precarious position, trapped between Jadis to the north and the Calormen Empire to the south, Great Stratergy will be required to survive. but there may be hope with a rebellion taking place in Narnia...;;;;;;;;;;;;;x
ERA_CHAR_INFO_1014;Peter Pevensie;;;;;;;;;;;;;x
ERA_CHAR_NAME_40106;Tisroc Ardeeb;;;;;;;;;;;;;x
ERA_CHAR_INFO_40106;The Calormen Empire is in a very avantagious posistion;;;;;;;;;;;;;x
CALORMEN_EMPIRE;Calormen Empire;;;;;;;;;;;;;x


